ReviewID,GameID,PlayerID,Year,Month,Score,Sentiment,Helpful_Votes,Platform,Verified_Purchase
9634,132,6854,2016,8,5,Neutral,310,PS5,1
9635,145,5918,2019,4,5,Neutral,168,PC,1
9636,30,9427,2022,3,10,Positive,372,Mobile,1
9637,183,2554,2016,8,7,Neutral,276,Wii,1
9638,19,7215,2023,11,7,Positive,479,PS5,1
9639,55,6772,2019,4,7,Positive,374,Xbox 360,1
9640,161,1326,2024,11,3,Negative,222,Mobile,0
9641,87,1089,2021,3,7,Positive,145,PC,1
9642,31,7851,2023,8,10,Positive,314,PS3,1
9643,60,9925,2015,3,7,Positive,371,Mobile,1
9644,143,4563,2024,9,10,Positive,268,PS3,1
9645,93,3445,2022,12,9,Positive,215,Xbox 360,1
9646,131,7102,2017,9,9,Positive,40,Wii,0
9647,33,6005,2024,8,3,Negative,358,Nintendo Switch,0
9648,193,9753,2018,1,8,Positive,121,PC,1
9649,38,8256,2021,6,4,Neutral,126,PS5,0
9650,12,3414,2023,5,7,Neutral,81,Wii,1
9651,156,9193,2023,2,7,Positive,324,Mobile,1
9652,44,9191,2017,10,8,Positive,251,Xbox One,1
9653,77,8230,2020,2,7,Neutral,160,Xbox 360,1
9654,30,2664,2015,7,9,Positive,87,PS3,1
9655,165,6423,2023,3,4,Neutral,444,Xbox One,1
9656,23,750,2023,2,8,Positive,460,Mobile,1
9657,120,3922,2017,7,10,Positive,259,PS5,0
9658,57,2210,2023,10,9,Positive,94,Xbox One,1
9659,87,7234,2015,12,2,Negative,134,Nintendo Switch,1
9660,138,1856,2015,10,9,Positive,348,PC,0
9661,149,2659,2022,2,10,Positive,266,Xbox One,1
9662,112,3866,2022,7,10,Positive,27,PS3,0
9663,72,9554,2022,9,6,Neutral,240,Nintendo Switch,1
9664,27,4035,2024,2,7,Positive,70,PS5,1
9665,54,110,2020,4,8,Positive,279,Xbox One,1
9666,161,8390,2019,9,7,Positive,135,Xbox 360,1
9667,81,2503,2019,3,9,Positive,3,PS4,1
9668,80,1353,2019,9,4,Neutral,179,PS3,1
9669,165,5700,2018,10,4,Negative,214,PS3,1
9670,96,2395,2022,1,5,Neutral,159,PS5,1
9671,101,6241,2019,9,7,Positive,241,Wii,1
9672,63,1875,2022,3,7,Positive,175,PC,1
9673,110,7046,2020,11,9,Positive,94,Xbox One,0
9674,145,6342,2024,1,3,Negative,224,Xbox 360,0
9675,30,134,2023,9,4,Negative,212,Xbox One,1
9676,95,8718,2022,8,10,Positive,267,PS5,1
9677,186,3312,2024,6,7,Positive,208,Xbox Series X,1
9678,43,6787,2023,12,7,Neutral,497,PS5,1
9679,126,8484,2024,3,9,Positive,228,Xbox One,1
9680,141,922,2019,1,10,Positive,440,PC,1
9681,85,7940,2021,7,9,Positive,408,PS3,1
9682,130,8186,2021,1,7,Positive,465,Wii,1
9683,2,8102,2019,2,4,Negative,413,PS4,1
9684,81,54,2021,7,8,Positive,347,PS4,1
9685,18,2527,2016,11,8,Positive,2,PS5,1
9686,28,5637,2018,7,10,Positive,467,Xbox One,1
9687,152,5828,2018,5,1,Negative,310,PS3,1
9688,105,1524,2017,3,2,Negative,377,PS4,1
9689,45,9167,2021,6,10,Positive,90,Mobile,1
9690,33,8578,2020,2,9,Positive,12,PC,1
9691,143,7118,2024,2,9,Positive,417,Xbox One,1
9692,148,342,2024,4,10,Positive,449,Mobile,1
9693,98,7539,2019,11,6,Neutral,246,PS4,0
9694,134,1590,2017,2,9,Positive,71,PC,0
9695,24,2076,2018,10,8,Positive,258,Xbox Series X,0
9696,58,1157,2016,6,1,Negative,257,Xbox One,1
9697,197,9101,2022,7,7,Positive,351,Mobile,1
9698,147,6587,2021,2,10,Positive,292,Xbox One,1
9699,10,1019,2016,3,7,Positive,167,PS4,1
9700,39,1528,2018,4,9,Positive,407,Wii,1
9701,178,1361,2024,12,8,Positive,277,PS5,1
9702,125,3586,2020,10,8,Positive,445,Xbox Series X,1
9703,172,8040,2021,6,6,Neutral,63,Mobile,1
9704,32,6310,2021,10,5,Neutral,380,Mobile,1
9705,25,5205,2021,3,9,Positive,274,PC,1
9706,66,8144,2022,2,5,Neutral,74,Mobile,1
9707,79,6214,2022,7,3,Negative,442,PC,1
9708,178,4588,2019,10,3,Negative,282,Nintendo Switch,1
9709,133,5869,2019,12,6,Neutral,205,Mobile,1
9710,50,395,2023,5,7,Positive,104,PS5,1
9711,182,6395,2022,12,4,Neutral,365,Nintendo Switch,1
9712,39,7783,2016,12,9,Positive,40,Nintendo Switch,1
9713,15,5944,2019,5,4,Neutral,379,PS5,1
9714,175,5601,2017,10,6,Neutral,365,Wii,0
9715,198,498,2022,4,7,Positive,401,Nintendo Switch,1
9716,89,4425,2019,6,6,Neutral,349,Xbox One,1
9717,133,6315,2024,12,4,Negative,96,Mobile,1
9718,87,4775,2015,12,7,Positive,427,Xbox 360,1
9719,188,1284,2016,12,7,Positive,487,PC,1
9720,56,2743,2021,4,1,Negative,118,Nintendo Switch,1
9721,193,539,2018,7,5,Neutral,234,Xbox One,1
9722,164,2707,2016,8,10,Positive,88,Xbox One,1
9723,125,9219,2020,7,6,Neutral,57,PS4,1
9724,129,4341,2023,2,4,Neutral,348,Xbox Series X,1
9725,152,7645,2018,4,9,Positive,129,PS4,1
9726,51,4014,2017,3,1,Negative,384,Xbox Series X,1
9727,80,2752,2023,2,7,Neutral,133,PS4,1
9728,51,1649,2020,8,9,Positive,389,PC,1
9729,93,2579,2023,3,8,Positive,320,Xbox 360,0
9730,192,8920,2016,6,9,Positive,290,PS3,1
9731,126,6367,2021,1,7,Positive,473,Xbox 360,1
9732,189,4986,2015,7,9,Positive,332,PC,1
9733,107,3287,2019,8,7,Positive,386,Xbox One,1
9734,2,6007,2015,11,7,Neutral,162,Xbox One,1
9735,130,7996,2017,2,6,Neutral,491,PC,1
9736,18,1613,2020,9,2,Negative,339,Wii,1
9737,57,8048,2018,7,8,Positive,187,PS4,1
9738,93,2443,2022,10,1,Negative,372,PS5,1
9739,115,2102,2019,8,9,Positive,88,Nintendo Switch,1
9740,121,3920,2023,1,6,Neutral,113,Wii,0
9741,191,5214,2020,12,8,Positive,281,Mobile,1
9742,181,7264,2017,9,8,Positive,11,Wii,1
9743,17,8767,2024,12,10,Positive,140,Mobile,1
9744,169,8509,2018,1,10,Positive,484,PS3,1
9745,75,3073,2017,1,4,Negative,432,Nintendo Switch,1
9746,72,564,2021,1,8,Positive,358,Xbox Series X,1
9747,129,7208,2021,3,9,Positive,421,Xbox Series X,1
9748,200,2954,2023,7,5,Neutral,188,Xbox 360,1
9749,160,7899,2024,6,3,Negative,237,Xbox Series X,1
9750,80,8448,2024,2,8,Positive,109,Mobile,0
9751,27,8903,2016,11,2,Negative,59,Mobile,1
9752,3,7751,2015,12,8,Positive,172,Wii,0
9753,74,3388,2015,11,8,Positive,455,PS3,1
9754,181,6119,2024,2,2,Negative,7,Mobile,0
9755,173,7955,2019,6,4,Neutral,226,Xbox One,1
9756,62,800,2015,6,7,Positive,141,PC,0
9757,103,1359,2023,4,7,Positive,173,PC,1
9758,156,960,2016,2,5,Neutral,380,Nintendo Switch,1
9759,160,4209,2016,8,6,Neutral,332,Xbox One,1
9760,88,950,2023,11,7,Positive,107,PS5,1
9761,33,8297,2022,4,3,Negative,486,PS5,1
9762,49,3835,2024,10,8,Positive,62,Nintendo Switch,1
9763,110,839,2017,4,7,Neutral,128,Mobile,1
9764,200,8647,2024,3,8,Positive,26,PC,1
9765,32,5251,2021,5,10,Positive,435,PC,1
9766,93,4622,2019,2,9,Positive,280,Mobile,1
9767,109,8670,2023,10,10,Positive,370,Mobile,1
9768,51,2240,2017,9,7,Positive,350,PC,0
9769,52,9392,2022,4,7,Positive,375,PS5,1
9770,68,7907,2017,7,8,Positive,336,PS4,1
9771,76,6904,2023,7,7,Positive,12,PC,1
9772,36,3703,2018,2,7,Positive,140,Nintendo Switch,1
9773,199,7869,2015,2,7,Positive,323,Xbox One,1
9774,146,3258,2016,10,8,Positive,100,PS5,0
9775,103,7700,2018,7,4,Neutral,64,Wii,1
9776,119,9582,2019,3,3,Negative,483,Wii,1
9777,141,1435,2019,8,7,Positive,123,Xbox Series X,0
9778,180,3800,2016,1,10,Positive,57,PS3,1
9779,174,8359,2024,12,8,Positive,128,Xbox Series X,1
9780,177,5506,2022,4,10,Positive,269,Xbox Series X,1
9781,183,1776,2020,2,10,Positive,193,Xbox One,1
9782,55,4227,2018,1,9,Positive,409,Xbox Series X,1
9783,69,4271,2021,4,9,Positive,53,Mobile,1
9784,14,879,2017,9,1,Negative,302,PS3,1
9785,156,8363,2024,2,7,Neutral,237,Xbox One,1
9786,4,2683,2019,7,5,Neutral,228,PC,1
9787,3,8460,2015,11,10,Positive,350,Xbox Series X,1
9788,16,7213,2020,6,8,Positive,172,Wii,1
9789,173,9911,2015,5,4,Neutral,301,Xbox 360,1
9790,78,2900,2024,9,8,Positive,329,PS3,0
9791,123,7182,2024,1,10,Positive,358,PS5,1
9792,36,5479,2019,9,7,Neutral,44,Xbox 360,1
9793,121,2612,2022,2,4,Neutral,364,PS4,0
9794,68,9988,2023,2,4,Negative,428,PS4,1
9795,152,7935,2017,10,8,Positive,2,Xbox One,0
9796,26,7159,2022,1,8,Positive,79,Nintendo Switch,1
9797,9,6230,2020,9,4,Negative,32,Xbox One,1
9798,151,5106,2022,7,6,Neutral,283,Xbox 360,1
9799,69,4363,2020,12,5,Neutral,420,Wii,1
9800,85,310,2021,9,10,Positive,207,PS5,1
9801,168,5101,2022,2,6,Neutral,459,PS4,1
9802,98,7151,2015,3,8,Positive,205,Xbox Series X,1
9803,131,922,2019,6,2,Negative,337,Nintendo Switch,1
9804,176,1451,2024,12,7,Positive,25,Wii,1
9805,165,8498,2023,9,8,Positive,439,Wii,0
9806,28,1645,2016,5,9,Positive,200,Xbox One,1
9807,67,70,2018,2,8,Positive,471,Nintendo Switch,1
9808,49,7434,2020,7,8,Positive,365,Xbox Series X,1
9809,79,8435,2024,4,8,Positive,217,PS5,1
9810,197,5460,2020,2,8,Positive,41,PC,1
9811,75,4872,2024,9,7,Positive,492,Xbox 360,1
9812,20,6360,2017,3,8,Positive,483,Nintendo Switch,1
9813,199,5268,2017,4,8,Positive,99,Xbox One,1
9814,53,6342,2017,2,4,Negative,306,Xbox 360,1
9815,196,6114,2021,6,7,Positive,438,Nintendo Switch,0
9816,153,3437,2019,5,2,Negative,18,PS4,1
9817,60,8848,2023,12,9,Positive,435,Xbox 360,0
9818,17,4113,2017,5,9,Positive,219,Xbox 360,1
9819,61,6858,2017,1,10,Positive,454,PS4,1
9820,31,5605,2024,2,8,Positive,120,Wii,1
9821,4,1426,2018,10,4,Neutral,288,Xbox One,1
9822,131,8532,2020,7,4,Neutral,288,Wii,1
9823,19,9343,2024,12,2,Negative,414,PS5,1
9824,175,7943,2018,3,5,Neutral,243,Mobile,1
9825,91,9845,2018,7,8,Positive,147,Mobile,1
9826,185,2010,2018,8,7,Positive,269,PS4,1
9827,5,148,2017,3,9,Positive,225,PS4,1
9828,183,8076,2024,5,9,Positive,41,Wii,1
9829,145,2350,2023,2,10,Positive,432,Xbox One,1
9830,79,3871,2024,3,4,Negative,206,Nintendo Switch,1
9831,155,997,2018,11,3,Negative,307,Nintendo Switch,1
9832,171,7884,2016,10,9,Positive,414,Wii,1
9833,103,8456,2015,11,9,Positive,244,Xbox 360,1
9834,161,3498,2016,1,10,Positive,446,PS5,1
9835,5,6992,2015,6,6,Neutral,421,Xbox One,1
9836,57,3365,2022,9,7,Positive,444,Xbox One,1
9837,86,1145,2015,3,8,Positive,447,PC,1
9838,16,4182,2021,1,7,Positive,96,PS5,1
9839,58,141,2022,4,8,Positive,459,Wii,1
9840,9,6283,2024,1,10,Positive,283,PS5,1
9841,74,4495,2021,1,10,Positive,145,Nintendo Switch,1
9842,71,694,2018,2,5,Neutral,470,PC,1
9843,101,5131,2021,1,7,Positive,18,Xbox 360,1
9844,74,6353,2017,7,10,Positive,288,Xbox One,1
9845,53,5381,2016,11,9,Positive,81,Wii,1
9846,155,3677,2019,12,7,Positive,28,Wii,1
9847,106,6196,2019,12,6,Neutral,371,PS4,1
9848,14,3648,2017,5,10,Positive,255,Xbox Series X,0
9849,38,6187,2019,10,4,Neutral,111,PS3,1
9850,200,4095,2023,2,9,Positive,59,Wii,0
9851,84,7726,2022,7,5,Neutral,436,PS4,1
9852,99,6698,2021,1,9,Positive,484,Wii,1
9853,41,7927,2020,9,9,Positive,338,Xbox Series X,1
9854,74,5028,2015,1,9,Positive,179,Mobile,1
9855,33,1602,2021,8,9,Positive,245,Xbox Series X,1
9856,99,8549,2019,6,8,Positive,207,PS5,1
9857,138,9750,2019,8,9,Positive,84,PC,1
9858,152,1002,2021,2,8,Positive,386,Wii,0
9859,49,1951,2019,12,8,Positive,133,PS5,1
9860,39,4711,2019,5,7,Positive,167,Xbox Series X,1
9861,132,6824,2019,9,9,Positive,400,Xbox 360,0
9862,72,938,2024,5,7,Positive,366,Nintendo Switch,1
9863,19,2169,2024,10,8,Positive,480,PS5,1
9864,116,7077,2015,12,10,Positive,124,PS5,0
9865,5,902,2023,6,10,Positive,35,PS3,1
9866,167,392,2020,4,10,Positive,162,Xbox One,1
9867,11,7961,2020,12,2,Negative,356,Xbox 360,1
9868,135,6609,2023,2,4,Neutral,418,Nintendo Switch,1
9869,102,8348,2021,4,7,Positive,231,PS4,1
9870,67,6740,2024,11,4,Negative,297,PS3,1
9871,131,3262,2015,2,6,Neutral,354,PC,1
9872,143,6025,2024,9,4,Negative,196,Xbox Series X,0
9873,39,330,2019,2,9,Positive,304,Xbox One,1
9874,193,4114,2016,1,9,Positive,273,PC,1
9875,90,7407,2016,5,7,Positive,321,Xbox Series X,1
9876,190,5919,2022,12,10,Positive,130,Xbox 360,1
9877,128,891,2023,12,8,Positive,303,PC,1
9878,47,5882,2023,7,4,Neutral,448,Nintendo Switch,1
9879,94,8291,2017,12,4,Neutral,220,Xbox 360,1
9880,125,3704,2016,3,6,Neutral,356,PS4,1
9881,165,13,2021,7,10,Positive,324,PS4,1
9882,36,2388,2019,11,10,Positive,319,PS4,0
9883,77,2539,2021,10,4,Negative,104,PS5,1
9884,97,1449,2015,12,10,Positive,294,Mobile,0
9885,159,6324,2016,8,4,Negative,89,PS4,0
9886,93,6602,2023,12,6,Neutral,277,Wii,1
9887,171,2234,2020,9,7,Positive,117,PS3,0
9888,49,5957,2019,1,6,Neutral,391,Xbox Series X,1
9889,138,9151,2020,9,9,Positive,228,Xbox Series X,1
9890,179,4646,2017,12,7,Positive,174,Wii,1
9891,42,2976,2019,7,1,Negative,336,Xbox 360,1
9892,173,2437,2017,1,9,Positive,446,Xbox Series X,1
9893,33,6022,2018,3,9,Positive,240,Mobile,0
9894,149,839,2017,5,9,Positive,360,Xbox One,1
9895,197,2630,2017,7,4,Neutral,301,Xbox 360,1
9896,40,4695,2021,6,9,Positive,80,Xbox Series X,1
9897,107,1779,2022,4,8,Positive,445,Nintendo Switch,1
9898,167,4365,2018,11,9,Positive,467,PC,0
9899,154,4475,2019,4,7,Positive,380,Xbox 360,1
9900,122,1141,2016,4,7,Positive,453,Nintendo Switch,1
9901,119,4955,2021,4,7,Positive,497,PS5,1
9902,135,3104,2024,7,9,Positive,356,Xbox One,1
9903,5,4600,2019,6,9,Positive,198,Xbox Series X,1
9904,131,2339,2017,1,8,Positive,261,Xbox One,1
9905,31,8152,2018,8,3,Negative,392,PS4,1
9906,196,513,2023,7,5,Neutral,412,Xbox One,1
9907,42,984,2019,6,7,Positive,126,Wii,0
9908,93,5966,2023,8,5,Neutral,197,Xbox Series X,0
9909,6,6984,2020,1,7,Positive,123,PS3,1
9910,151,7887,2017,10,9,Positive,313,PS3,1
9911,147,6630,2020,2,7,Neutral,29,Wii,1
9912,45,4413,2022,10,7,Positive,38,PS5,1
9913,98,65,2024,9,4,Neutral,103,PS5,0
9914,108,2062,2017,5,9,Positive,365,PS4,1
9915,11,8405,2020,8,4,Negative,216,Nintendo Switch,1
9916,71,5157,2021,7,9,Positive,7,PS5,0
9917,84,5213,2023,10,7,Neutral,441,Nintendo Switch,1
9918,119,7826,2018,8,10,Positive,229,Mobile,1
9919,195,2399,2023,3,10,Positive,361,PC,1
9920,47,8356,2020,10,8,Positive,483,Xbox Series X,1
9921,29,9497,2015,7,2,Negative,16,PS3,1
9922,14,211,2019,4,7,Positive,200,PS4,1
9923,65,2649,2024,6,9,Positive,40,Nintendo Switch,1
9924,72,6581,2022,9,10,Positive,279,PS4,1
9925,29,2477,2021,5,7,Positive,170,PC,1
9926,104,2714,2018,12,8,Positive,184,PS3,1
9927,106,511,2021,4,9,Positive,280,Wii,0
9928,102,1525,2023,9,9,Positive,52,PS4,1
9929,138,7195,2016,4,4,Neutral,396,PS3,0
9930,166,9922,2016,7,4,Neutral,143,PS4,1
9931,10,460,2015,5,6,Neutral,259,PS3,1
9932,137,5566,2021,12,10,Positive,333,Mobile,1
9933,2,796,2022,2,6,Neutral,289,Wii,0
9934,4,7706,2017,12,6,Neutral,224,Xbox Series X,1
9935,119,4117,2018,3,5,Neutral,281,PS4,1
9936,147,95,2019,1,8,Positive,374,Nintendo Switch,1
9937,110,8397,2019,1,7,Positive,1,Xbox Series X,1
9938,75,8273,2019,5,4,Negative,256,Wii,1
9939,101,7708,2018,5,1,Negative,273,PS3,1
9940,46,3632,2015,10,9,Positive,34,PS5,1
9941,82,6454,2017,8,9,Positive,424,Wii,1
9942,183,4990,2015,3,10,Positive,297,Wii,1
9943,95,1873,2017,8,5,Neutral,236,Nintendo Switch,1
9944,120,2093,2022,5,8,Positive,480,Xbox 360,1
9945,139,5947,2021,9,8,Positive,458,Wii,0
9946,94,671,2018,10,2,Negative,371,PS5,1
9947,183,8604,2019,6,7,Positive,15,PS5,1
9948,21,6351,2023,11,4,Neutral,22,Xbox Series X,0
9949,176,4968,2019,9,2,Negative,37,Xbox One,1
9950,127,3005,2017,10,10,Positive,211,Xbox 360,1
9951,144,1868,2018,6,4,Neutral,345,Mobile,1
9952,155,5732,2024,7,8,Positive,394,Xbox 360,1
9953,153,3200,2019,6,6,Neutral,273,PS5,1
9954,127,6432,2024,4,1,Negative,71,PS3,1
9955,30,2318,2022,4,9,Positive,101,Nintendo Switch,1
9956,15,2468,2017,5,8,Positive,364,Wii,1
9957,191,8598,2017,1,7,Positive,170,PS4,1
9958,57,7978,2024,3,5,Neutral,449,Xbox 360,1
9959,90,49,2024,6,8,Positive,216,Mobile,1
9960,102,9075,2019,12,9,Positive,16,Xbox One,1
9961,39,3420,2024,8,4,Negative,201,Wii,1
9962,26,5382,2018,8,7,Positive,389,Xbox 360,1
9963,157,6899,2022,3,4,Negative,232,Xbox 360,1
9964,194,9239,2024,2,7,Neutral,249,Mobile,1
9965,15,5698,2024,11,7,Neutral,164,Xbox One,1
9966,140,4512,2019,7,10,Positive,471,Xbox One,0
9967,54,9396,2019,4,10,Positive,123,Nintendo Switch,1
9968,49,9424,2023,10,8,Positive,10,Wii,1
9969,31,8403,2023,7,7,Positive,333,Nintendo Switch,1
9970,155,2045,2015,7,2,Negative,439,Xbox 360,1
9971,145,348,2018,7,9,Positive,176,Mobile,1
9972,22,6522,2017,6,7,Neutral,372,Mobile,0
9973,55,5519,2017,4,10,Positive,330,PS3,1
9974,17,6918,2018,3,10,Positive,182,Wii,0
9975,99,2663,2019,4,7,Positive,108,PC,0
9976,137,2277,2020,1,1,Negative,470,Wii,1
9977,164,8919,2016,6,2,Negative,175,Nintendo Switch,1
9978,16,1249,2024,11,5,Neutral,390,Xbox 360,1
9979,27,1591,2015,5,4,Neutral,155,Nintendo Switch,0
9980,196,7224,2024,9,10,Positive,349,PS5,1
9981,176,6808,2021,1,6,Neutral,366,Xbox 360,1
9982,22,3766,2019,11,6,Neutral,391,Nintendo Switch,1
9983,173,4631,2020,1,9,Positive,324,Xbox 360,1
9984,116,1810,2024,2,7,Neutral,28,Xbox One,1
9985,193,5868,2015,5,7,Positive,130,Xbox Series X,1
9986,82,4764,2017,8,9,Positive,292,Xbox Series X,1
9987,71,5794,2015,11,4,Negative,175,PS3,1
9988,11,9063,2021,1,9,Positive,498,Wii,1
9989,188,5028,2024,3,10,Positive,97,PC,1
9990,43,2894,2023,7,6,Neutral,6,Nintendo Switch,1
9991,37,7915,2022,2,7,Positive,190,PS5,1
9992,65,9927,2024,7,8,Positive,89,PS3,1
9993,15,8736,2020,11,7,Positive,85,Wii,1
9994,105,2938,2022,3,7,Positive,429,PC,0
9995,184,8751,2016,11,7,Positive,148,PS4,1
9996,182,4460,2018,11,7,Positive,100,Nintendo Switch,1
9997,32,7765,2019,11,8,Positive,371,Xbox One,1
9998,62,833,2021,11,8,Positive,25,Xbox One,1
9999,146,4021,2015,5,8,Positive,232,PS4,1
10000,124,6069,2015,8,8,Positive,156,Nintendo Switch,1
10001,194,9005,2022,2,7,Positive,112,Wii,1
10002,120,9951,2018,11,8,Positive,76,Mobile,1
10003,18,862,2017,10,9,Positive,468,PS3,1
10004,114,3622,2016,8,9,Positive,17,PC,1
10005,128,4967,2021,12,10,Positive,238,Nintendo Switch,1
10006,152,7287,2021,12,4,Neutral,235,Nintendo Switch,1
10007,65,4427,2024,6,7,Positive,231,Mobile,1
10008,194,2065,2023,4,9,Positive,236,Mobile,1
10009,149,7085,2023,7,4,Neutral,352,Nintendo Switch,1
10010,147,8129,2018,7,4,Neutral,240,Xbox 360,1
10011,42,5782,2017,10,9,Positive,178,PS4,1
10012,108,5175,2015,2,4,Neutral,306,Xbox Series X,1
10013,199,6052,2023,1,5,Neutral,169,Nintendo Switch,1
10014,114,3170,2022,6,6,Neutral,285,PS5,1
10015,38,7275,2019,1,7,Neutral,258,Wii,1
10016,14,118,2020,6,1,Negative,1,PS5,1
10017,75,2637,2016,7,7,Neutral,378,Xbox Series X,1
10018,147,4566,2017,9,9,Positive,111,Xbox One,0
10019,147,6353,2024,10,2,Negative,254,PS4,1
10020,69,4278,2022,2,8,Positive,65,Wii,1
10021,47,7434,2023,1,5,Neutral,97,Xbox 360,1
10022,164,2551,2018,12,5,Neutral,412,Wii,1
10023,90,8774,2017,5,10,Positive,367,PS5,1
10024,90,272,2019,6,9,Positive,466,Xbox One,1
10025,170,8025,2018,3,7,Positive,348,Nintendo Switch,1
10026,94,4571,2019,7,4,Neutral,104,Xbox 360,1
10027,154,5510,2018,5,5,Neutral,113,PS3,1
10028,117,5227,2019,9,10,Positive,248,PS4,1
10029,82,1591,2017,1,10,Positive,168,Xbox One,1
10030,158,2706,2015,11,5,Neutral,368,Nintendo Switch,1
10031,59,3141,2017,11,7,Positive,101,Xbox Series X,1
10032,190,3443,2020,4,9,Positive,362,PS3,1
10033,62,147,2019,11,3,Negative,144,PS4,1
10034,165,8010,2022,4,2,Negative,32,PS5,1
10035,28,2176,2016,10,3,Negative,240,PS4,1
10036,19,38,2020,7,9,Positive,365,Nintendo Switch,1
10037,16,5341,2015,8,6,Neutral,314,PS5,1
10038,57,7518,2018,3,9,Positive,358,PS4,1
10039,16,5988,2021,5,7,Neutral,237,PS3,1
10040,176,1944,2021,2,3,Negative,407,Nintendo Switch,1
10041,127,3727,2022,9,4,Neutral,10,Xbox 360,0
10042,6,2007,2016,11,8,Positive,464,PS3,1
10043,48,6595,2017,12,10,Positive,78,PS4,1
10044,86,4111,2018,3,10,Positive,257,Xbox Series X,1
10045,80,9234,2016,7,2,Negative,259,Wii,1
10046,93,7930,2021,6,6,Neutral,332,Xbox 360,1
10047,45,2493,2021,5,10,Positive,29,Wii,1
10048,174,579,2024,7,4,Neutral,336,PC,1
10049,22,4498,2020,4,9,Positive,482,Xbox One,1
10050,196,4099,2024,3,9,Positive,61,Xbox 360,1
10051,103,1050,2018,10,7,Positive,167,Nintendo Switch,1
10052,68,6988,2018,8,5,Neutral,389,Wii,1
10053,87,3410,2023,10,10,Positive,197,PS4,1
10054,60,9351,2018,5,7,Positive,120,PS4,1
10055,49,5087,2023,9,9,Positive,358,PS4,0
10056,179,2177,2019,10,10,Positive,97,Nintendo Switch,0
10057,15,8430,2018,3,1,Negative,264,Wii,1
10058,178,4446,2016,1,5,Neutral,22,PC,1
10059,123,4142,2023,7,9,Positive,47,Mobile,1
10060,47,6782,2023,4,9,Positive,54,PS4,1
10061,76,7258,2017,10,10,Positive,130,Wii,1
10062,64,8718,2015,2,8,Positive,310,Xbox 360,0
10063,168,9986,2019,11,7,Neutral,4,PS5,1
10064,59,400,2022,12,4,Negative,399,Xbox One,1
10065,22,775,2021,2,4,Neutral,27,Xbox 360,1
10066,153,2716,2022,6,7,Neutral,479,Xbox Series X,1
10067,173,9808,2018,6,8,Positive,358,PS3,1
10068,132,8990,2017,5,1,Negative,53,Xbox Series X,1
10069,95,8904,2020,7,1,Negative,228,PS5,0
10070,180,1297,2015,4,4,Negative,304,Mobile,1
10071,169,9260,2020,10,9,Positive,414,Xbox 360,0
10072,108,3885,2018,8,6,Neutral,497,PC,0
10073,79,7133,2020,3,10,Positive,202,PS3,1
10074,57,7969,2024,6,8,Positive,329,PS4,1
10075,51,636,2019,2,4,Negative,171,Nintendo Switch,1
10076,100,724,2015,3,6,Neutral,407,PS3,1
10077,172,5313,2019,12,7,Positive,173,Wii,1
10078,23,9477,2016,3,8,Positive,94,PS4,1
10079,22,8075,2021,11,6,Neutral,310,Nintendo Switch,1
10080,117,7027,2021,12,10,Positive,196,PS3,1
10081,136,4154,2023,11,9,Positive,168,Xbox Series X,1
10082,139,2891,2023,7,8,Positive,421,Wii,1
10083,12,5576,2019,4,4,Neutral,399,Xbox One,0
10084,86,2454,2022,11,4,Neutral,192,Xbox One,1
10085,130,8403,2021,9,7,Positive,411,Mobile,1
10086,155,993,2018,5,3,Negative,165,Nintendo Switch,1
10087,68,1825,2017,1,7,Positive,22,PS5,1
10088,146,6094,2017,8,4,Negative,313,Xbox Series X,1
10089,145,5678,2021,3,8,Positive,329,Xbox Series X,1
10090,5,1984,2016,6,4,Neutral,425,Xbox Series X,1
10091,64,9432,2023,11,8,Positive,287,Xbox One,1
10092,175,8052,2018,6,7,Positive,414,Wii,1
10093,39,7959,2023,9,9,Positive,118,Xbox Series X,1
10094,80,2421,2024,6,1,Negative,304,Wii,1
10095,70,8362,2021,1,9,Positive,454,Xbox One,1
10096,80,2602,2021,3,7,Neutral,388,Wii,1
10097,90,374,2015,12,4,Neutral,2,Xbox Series X,1
10098,183,1328,2021,5,1,Negative,274,PS5,0
10099,152,1839,2020,11,3,Negative,73,Xbox 360,1
10100,135,8899,2015,3,9,Positive,464,PC,1
10101,60,1685,2023,4,1,Negative,151,Wii,1
10102,99,3487,2023,5,7,Positive,374,Nintendo Switch,1
10103,148,9426,2023,12,7,Positive,314,Mobile,1
10104,55,6623,2022,11,6,Neutral,158,Xbox 360,1
10105,3,5130,2022,5,8,Positive,426,Xbox 360,0
10106,141,8004,2017,12,9,Positive,7,PS5,1
10107,128,2169,2017,8,7,Positive,433,Xbox Series X,1
10108,138,6724,2021,4,7,Positive,66,Wii,1
10109,5,3710,2020,4,9,Positive,381,PC,0
10110,136,499,2016,7,7,Positive,245,Mobile,1
10111,159,2100,2021,5,10,Positive,277,Xbox One,0
10112,128,7910,2023,8,7,Positive,430,Nintendo Switch,1
10113,20,4550,2016,5,5,Neutral,417,Xbox One,1
10114,180,4398,2016,4,2,Negative,371,Xbox One,0
10115,142,1865,2024,12,9,Positive,260,Wii,1
10116,137,5117,2017,5,8,Positive,116,PC,0
10117,135,1624,2023,1,9,Positive,461,Mobile,1
10118,176,2126,2021,1,9,Positive,149,Mobile,1
10119,76,8097,2024,10,10,Positive,467,Nintendo Switch,0
10120,187,1241,2024,5,5,Neutral,376,Xbox 360,1
